Format Version,1.23,Take Name,Test001_002,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-01-28 10.35.53.020 AM,Capture Start Frame,220955,Total Frames in Take,2508,Total Exported Frames,2508,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1807,15.058333,-0.074390,0.129679,0.071241,-0.986192,0.277372,1.335686,0.183894,0.000137,0.274650,1.302938,0.193635,0.951388,0.236948,1.318299,0.160810,0.970510,0.287201,1.375660,0.189621,0.955553,0.310687,1.345846,0.191508,0.952754,0.403303,0.442637,-0.220339,0.769980,-0.114742,1.159797,0.091685,0.000339,-0.152217,1.163451,0.090630,0.969785,-0.094403,1.192482,0.092590,0.923233,-0.131236,1.139268,0.092298,0.913622,-0.081110,1.143985,0.091221,0.953623,-0.245956,-0.173271,0.206122,-0.931126,0.078569,1.210492,0.127023,0.000350,0.040444,1.208817,0.124668,0.888800,0.107695,1.204296,0.124269,0.000000,0.091494,1.237304,0.140748,0.927212,0.074644,1.191552,0.118405,0.946721,0.040053,1.208634,0.124562,0.107387,1.204251,0.124015,0.091784,1.237319,0.140770,0.074746,1.191720,0.118489,0.360163,1.416706,0.226113,0.173278,1.255222,0.135172,-0.048901,1.179340,0.105141,-0.152126,1.163524,0.090598,-0.094616,1.192262,0.092603,-0.130930,1.139423,0.092340,-0.081294,1.143978,0.091197,0.274651,1.303113,0.193721,0.236974,1.318214,0.160732,0.287270,1.375601,0.189775,0.310592,1.345814,0.191348,,,,,,,,,,,,,,,,,,,,,
1808,15.066667,-0.073990,0.129686,0.072398,-0.986137,0.277194,1.335915,0.183932,0.000129,0.274396,1.303179,0.193690,0.951388,0.236724,1.318614,0.160865,0.970510,0.287120,1.375868,0.189638,0.955553,0.310535,1.345999,0.191535,0.952754,0.403695,0.443141,-0.220667,0.769391,-0.115344,1.160930,0.091976,0.000304,-0.152819,1.164612,0.090977,0.969785,-0.094981,1.193601,0.092886,0.923233,-0.131853,1.140413,0.092591,0.913622,-0.081724,1.145096,0.091450,0.953623,-0.245011,-0.174485,0.210602,-0.930146,0.078283,1.211345,0.127201,0.000140,0.040134,1.209962,0.125048,0.888800,0.107344,1.204914,0.124311,0.000000,0.091488,1.238087,0.140796,0.927212,0.074165,1.192416,0.118648,0.946721,0.040107,1.209987,0.125058,0.107042,1.204900,0.124073,0.091437,1.237971,0.140739,0.074244,1.192508,0.118694,0.360131,1.416780,0.226129,0.172934,1.255669,0.135176,-0.049432,1.180440,0.105400,-0.152789,1.164710,0.090947,-0.095168,1.193385,0.092898,-0.131556,1.140528,0.092630,-0.081863,1.145098,0.091430,0.274387,1.303340,0.193795,0.236760,1.318543,0.160779,0.287176,1.375798,0.189799,0.310453,1.345979,0.191356,,,,,,,,,,,,,,,,,,,,,
1809,15.075000,-0.073973,0.129700,0.073676,-0.986042,0.277015,1.336205,0.183949,0.000168,0.274135,1.303473,0.193698,0.955953,0.236498,1.319013,0.160882,0.970083,0.287044,1.376131,0.189667,0.955053,0.310382,1.346202,0.191551,0.953861,0.404549,0.442666,-0.222601,0.768659,-0.115958,1.162060,0.092223,0.000289,-0.153417,1.165908,0.091265,0.967266,-0.095449,1.194639,0.093110,0.918414,-0.132557,1.141616,0.092857,0.912645,-0.082409,1.146076,0.091660,0.966882,-0.247727,-0.175071,0.208248,-0.929846,0.077613,1.211835,0.127259,0.000342,0.039472,1.210329,0.125055,0.885333,0.106701,1.205527,0.124361,0.000000,0.090707,1.238538,0.141036,0.920638,0.073573,1.192946,0.118583,0.940478,0.039089,1.210109,0.124931,0.106396,1.205503,0.124117,0.091024,1.238553,0.141059,0.073640,1.193151,0.118684,0.360089,1.416877,0.226148,0.172604,1.256109,0.135286,-0.049915,1.181283,0.105586,-0.153346,1.165994,0.091198,-0.095707,1.194443,0.093144,-0.132268,1.141792,0.092945,-0.082511,1.146010,0.091606,0.274166,1.303587,0.193828,0.236586,1.319070,0.160823,0.287006,1.375981,0.189760,0.310302,1.346181,0.191386,,,,,,,,,,,,,,,,,,,,,
1810,15.083333,-0.074650,0.129894,0.074974,-0.985867,0.276784,1.336580,0.184062,0.000116,0.273821,1.303839,0.193755,0.955953,0.236233,1.319526,0.160953,0.970083,0.286908,1.376472,0.189849,0.955053,0.310173,1.346483,0.191691,0.953861,0.404478,0.442712,-0.223381,0.768443,-0.116585,1.163238,0.092481,0.000357,-0.154039,1.167130,0.091555,0.967266,-0.096036,1.195793,0.093329,0.918414,-0.133207,1.142814,0.093142,0.912645,-0.083055,1.147214,0.091896,0.966882,-0.247156,-0.174099,0.209531,-0.929893,0.077076,1.212647,0.127439,0.000382,0.038932,1.211238,0.125202,0.885333,0.106149,1.206257,0.124581,0.000000,0.090227,1.239342,0.141176,0.920638,0.072994,1.193752,0.118796,0.940478,0.038528,1.211068,0.125100,0.105832,1.206186,0.124315,0.090493,1.239301,0.141171,0.073132,1.193962,0.118902,0.360006,1.417079,0.226158,0.172269,1.256871,0.135629,-0.050612,1.182386,0.105739,-0.154006,1.167273,0.091503,-0.096315,1.195508,0.093352,-0.132861,1.142972,0.093211,-0.083156,1.147197,0.091858,0.273790,1.304006,0.193829,0.236298,1.319480,0.160904,0.286914,1.376370,0.189977,0.310132,1.346465,0.191537,,,,,,,,,,,,,,,,,,,,,
1811,15.091667,-0.074388,0.129954,0.075955,-0.985804,0.276552,1.336931,0.184099,0.000085,0.273524,1.304199,0.193800,0.964457,0.235966,1.319954,0.160996,0.971754,0.286757,1.376804,0.189875,0.962864,0.309962,1.346769,0.191724,0.971142,0.403446,0.441859,-0.224549,0.769136,-0.117220,1.164470,0.092635,0.000336,-0.154670,1.168406,0.091677,0.980434,-0.096631,1.197002,0.093379,0.915497,-0.133869,1.144070,0.093361,0.889940,-0.083711,1.148401,0.092126,0.956940,-0.247556,-0.173680,0.210015,-0.929755,0.076630,1.213482,0.127689,0.000296,0.038487,1.212123,0.125426,0.901330,0.105697,1.207055,0.124848,0.000000,0.089807,1.240153,0.141448,0.931777,0.072529,1.194596,0.119035,0.953978,0.038149,1.211947,0.125325,0.105396,1.207041,0.124609,0.090078,1.240176,0.141474,0.072597,1.194749,0.119111,0.359949,1.417217,0.226175,0.171757,1.257260,0.135551,-0.051172,1.183507,0.105986,-0.154626,1.168421,0.091614,-0.096852,1.196748,0.093412,-0.133530,1.144339,0.093439,-0.083874,1.148371,0.092077,0.273456,1.304318,0.193838,0.235966,1.319854,0.160943,0.286814,1.376738,0.189996,0.309973,1.346815,0.191619,,,,,,,,,,,,,,,,,,,,,
1812,15.100000,-0.073747,0.129111,0.077226,-0.985864,0.276326,1.337237,0.184202,0.000077,0.273234,1.304520,0.193936,0.964457,0.235652,1.320343,0.161193,0.971754,0.286644,1.377088,0.189926,0.962864,0.309776,1.346995,0.191753,0.971142,0.404180,0.441511,-0.224986,0.768822,-0.117847,1.165707,0.092915,0.000321,-0.155290,1.169709,0.091951,0.980434,-0.097202,1.198203,0.093691,0.915497,-0.134532,1.145335,0.093620,0.889940,-0.084366,1.149580,0.092400,0.956940,-0.248710,-0.174132,0.211857,-0.928945,0.076084,1.214253,0.127785,0.000289,0.037932,1.213050,0.125579,0.901330,0.105121,1.207718,0.124885,0.000000,0.089388,1.240843,0.141580,0.931777,0.071896,1.195402,0.119098,0.953978,0.037594,1.212860,0.125470,0.104823,1.207718,0.124653,0.089677,1.240882,0.141614,0.071946,1.195553,0.119172,0.359894,1.417421,0.226206,0.171272,1.258054,0.135688,-0.051812,1.184455,0.106186,-0.155300,1.169784,0.091905,-0.097386,1.197988,0.093712,-0.134171,1.145497,0.093675,-0.084533,1.149558,0.092369,0.273148,1.304574,0.193977,0.235663,1.320265,0.161149,0.286689,1.377047,0.190030,0.309805,1.347060,0.191653,,,,,,,,,,,,,,,,,,,,,
1813,15.108333,-0.073444,0.127779,0.078577,-0.985954,0.276096,1.337571,0.184254,0.000062,0.272949,1.304862,0.193999,0.979448,0.235313,1.320779,0.161364,0.983428,0.286531,1.377396,0.189946,0.974046,0.309592,1.347245,0.191708,0.974815,0.404698,0.441617,-0.227400,0.767778,-0.118512,1.166978,0.093057,0.000341,-0.155938,1.171150,0.092196,0.972170,-0.097716,1.199380,0.093760,0.911204,-0.135287,1.146683,0.093818,0.889374,-0.085106,1.150699,0.092455,0.957126,-0.247243,-0.172729,0.212133,-0.929535,0.075503,1.215146,0.127981,0.000343,0.037355,1.213952,0.125700,0.891786,0.104543,1.208587,0.125164,0.000000,0.088791,1.241782,0.141704,0.929926,0.071324,1.196265,0.119354,0.946283,0.036972,1.213779,0.125597,0.104235,1.208550,0.124914,0.089070,1.241786,0.141722,0.071428,1.196433,0.119439,0.359836,1.417561,0.226207,0.170913,1.258545,0.135796,-0.052351,1.185661,0.106370,-0.155889,1.171215,0.092120,-0.097982,1.199147,0.093800,-0.134923,1.146917,0.093913,-0.085253,1.150634,0.092397,0.272890,1.304906,0.194036,0.235321,1.320725,0.161327,0.286574,1.377347,0.190026,0.309599,1.347306,0.191628,,,,,,,,,,,,,,,,,,,,,
1814,15.116667,-0.073011,0.127693,0.079754,-0.985902,0.275855,1.337977,0.184304,0.000062,0.272633,1.305281,0.194068,0.979448,0.235022,1.321272,0.161439,0.983428,0.286389,1.377780,0.189970,0.974046,0.309377,1.347574,0.191739,0.974815,0.404745,0.440484,-0.228632,0.768039,-0.119109,1.168271,0.093305,0.000400,-0.156523,1.172543,0.092399,0.972170,-0.098226,1.200617,0.093972,0.911204,-0.135941,1.148023,0.094084,0.889374,-0.085748,1.151900,0.092765,0.957126,-0.246711,-0.172394,0.213642,-0.929393,0.074994,1.215964,0.128183,0.000377,0.036842,1.214874,0.125920,0.891786,0.104014,1.209317,0.125366,0.000000,0.088362,1.242583,0.141859,0.929926,0.070757,1.197081,0.119589,0.946283,0.036422,1.214650,0.125791,0.103706,1.209282,0.125116,0.088693,1.242583,0.141878,0.070846,1.197305,0.119698,0.359739,1.417740,0.226134,0.170540,1.259378,0.136168,-0.053022,1.186853,0.106563,-0.156562,1.172575,0.092295,-0.098481,1.200318,0.094028,-0.135462,1.148353,0.094211,-0.085932,1.151837,0.092687,0.272554,1.305375,0.194161,0.235054,1.321208,0.161365,0.286406,1.377708,0.190112,0.309406,1.347616,0.191578,,,,,,,,,,,,,,,,,,,,,
1815,15.125000,-0.073455,0.127490,0.080663,-0.985822,0.275643,1.338447,0.184442,0.000106,0.272370,1.305746,0.194169,0.972777,0.234772,1.321837,0.161576,0.973115,0.286245,1.378226,0.190149,0.963139,0.309184,1.347980,0.191873,0.961367,0.404937,0.440019,-0.229261,0.768016,-0.119815,1.169647,0.093414,0.000380,-0.157222,1.173977,0.092496,0.971560,-0.098882,1.201962,0.094072,0.903440,-0.136677,1.149425,0.094197,0.877234,-0.086478,1.153225,0.092890,0.950398,-0.246011,-0.172027,0.214428,-0.929465,0.074405,1.216871,0.128341,0.000354,0.036251,1.215829,0.126079,0.891510,0.103416,1.210180,0.125536,0.000000,0.087810,1.243496,0.141970,0.931292,0.070143,1.197978,0.119780,0.931010,0.035876,1.215641,0.125969,0.103105,1.210134,0.125282,0.088082,1.243455,0.141967,0.070246,1.198208,0.119893,0.359702,1.417883,0.226165,0.170024,1.259802,0.136133,-0.053660,1.188026,0.106668,-0.157161,1.174043,0.092426,-0.099176,1.201714,0.094109,-0.136268,1.149684,0.094283,-0.086652,1.153148,0.092837,0.272293,1.305725,0.194243,0.234753,1.321762,0.161501,0.286339,1.378217,0.190262,0.309185,1.348086,0.191761,,,,,,,,,,,,,,,,,,,,,
1816,15.133333,-0.072242,0.127805,0.082173,-0.985746,0.275422,1.338876,0.184549,0.000097,0.272038,1.306206,0.194343,0.958861,0.234501,1.322356,0.161708,0.960657,0.286157,1.378631,0.190178,0.948459,0.308994,1.348312,0.191969,0.955904,0.405091,0.438397,-0.229136,0.768900,-0.120423,1.170870,0.093569,0.000373,-0.157823,1.175230,0.092517,0.987392,-0.099466,1.203167,0.094263,0.911080,-0.137305,1.150663,0.094317,0.876476,-0.087099,1.154419,0.093178,0.953866,-0.247225,-0.171414,0.216352,-0.928810,0.073950,1.217757,0.128547,0.000316,0.035794,1.216894,0.126264,0.898932,0.102932,1.210938,0.125745,0.000000,0.087470,1.244298,0.142226,0.933503,0.069606,1.198899,0.119952,0.950507,0.035437,1.216731,0.126166,0.102627,1.210915,0.125500,0.087735,1.244304,0.142245,0.069698,1.199055,0.120031,0.359662,1.418051,0.226218,0.169553,1.260650,0.136297,-0.054152,1.189031,0.106855,-0.157848,1.175258,0.092484,-0.099669,1.202876,0.094280,-0.136893,1.150934,0.094355,-0.087282,1.154411,0.093157,0.271957,1.306325,0.194421,0.234499,1.322226,0.161619,0.286253,1.378580,0.190353,0.308982,1.348373,0.191804,,,,,,,,,,,,,,,,,,,,,
1817,15.141667,-0.072256,0.127113,0.084506,-0.985637,0.275187,1.339322,0.184602,0.000092,0.271672,1.306660,0.194377,0.958861,0.234154,1.323003,0.161817,0.960657,0.286110,1.379023,0.190242,0.948459,0.308813,1.348600,0.191972,0.955904,0.406237,0.438106,-0.230599,0.768023,-0.121075,1.172149,0.093637,0.000377,-0.158458,1.176655,0.092627,0.987392,-0.099991,1.204364,0.094344,0.911080,-0.138034,1.152007,0.094380,0.876476,-0.087815,1.155569,0.093196,0.953866,-0.246823,-0.170306,0.217628,-0.928823,0.073402,1.218594,0.128679,0.000302,0.035246,1.217833,0.126350,0.898932,0.102368,1.211689,0.125925,0.000000,0.086978,1.245120,0.142331,0.933503,0.069016,1.199733,0.120110,0.950507,0.034897,1.217657,0.126246,0.102068,1.211682,0.125687,0.087257,1.245142,0.142359,0.069086,1.199887,0.120186,0.359557,1.418306,0.226392,0.169209,1.261167,0.136362,-0.054803,1.190286,0.107011,-0.158451,1.176706,0.092593,-0.100241,1.204131,0.094362,-0.137588,1.152264,0.094418,-0.088018,1.155494,0.093174,0.271610,1.306758,0.194456,0.234235,1.322960,0.161773,0.286140,1.378940,0.190371,0.308765,1.348628,0.191807,,,,,,,,,,,,,,,,,,,,,
1818,15.150000,-0.070812,0.128080,0.084727,-0.985597,0.274982,1.339790,0.184707,0.000081,0.271420,1.307161,0.194572,0.967164,0.233970,1.323444,0.161902,0.980555,0.285933,1.379498,0.190248,0.972275,0.308604,1.349059,0.192105,0.965914,0.405685,0.437600,-0.232796,0.767940,-0.121622,1.173475,0.093830,0.000464,-0.158992,1.178103,0.092857,0.968662,-0.100430,1.205621,0.094415,0.889275,-0.138648,1.153392,0.094655,0.828537,-0.088418,1.156782,0.093394,0.931392,-0.246096,-0.170458,0.217820,-0.928943,0.072839,1.219537,0.128785,0.000337,0.034681,1.218772,0.126482,0.899242,0.101803,1.212630,0.126022,0.000000,0.086424,1.246083,0.142391,0.939099,0.068448,1.200664,0.120246,0.943622,0.034315,1.218629,0.126393,0.101492,1.212585,0.125767,0.086666,1.246058,0.142394,0.068572,1.200832,0.120331,0.359574,1.418644,0.226493,0.168855,1.262031,0.136707,-0.055338,1.191465,0.107171,-0.159001,1.178151,0.092741,-0.100752,1.205324,0.094478,-0.138081,1.153752,0.094795,-0.088655,1.156673,0.093307,0.271433,1.307253,0.194664,0.233987,1.323416,0.161832,0.285946,1.379462,0.190352,0.308561,1.349029,0.191979,,,,,,,,,,,,,,,,,,,,,
1819,15.158333,-0.071221,0.128438,0.085709,-0.985437,0.274813,1.340305,0.184772,0.000125,0.271182,1.307672,0.194602,0.967164,0.233785,1.324060,0.161924,0.980555,0.285836,1.379986,0.190361,0.972275,0.308448,1.349502,0.192203,0.965914,0.405609,0.436831,-0.233086,0.768331,-0.122261,1.174773,0.093927,0.000390,-0.159625,1.179431,0.092902,0.968662,-0.101043,1.206902,0.094505,0.889275,-0.139304,1.154705,0.094752,0.828537,-0.089070,1.158053,0.093550,0.931392,-0.245775,-0.170973,0.219059,-0.928642,0.072379,1.220363,0.128779,0.000385,0.034216,1.219676,0.126545,0.899242,0.101323,1.213394,0.125968,0.000000,0.086043,1.246889,0.142343,0.939099,0.067933,1.201494,0.120260,0.943622,0.033800,1.219492,0.126434,0.101009,1.213342,0.125710,0.086333,1.246855,0.142345,0.068059,1.201713,0.120369,0.359479,1.418903,0.226559,0.168343,1.262467,0.136569,-0.056013,1.192552,0.107196,-0.159672,1.179439,0.092847,-0.101310,1.206586,0.094537,-0.138832,1.155080,0.094815,-0.089227,1.157986,0.093511,0.271175,1.307827,0.194679,0.233732,1.323920,0.161816,0.285936,1.379985,0.190528,0.308407,1.349487,0.192066,,,,,,,,,,,,,,,,,,,,,
1820,15.166667,-0.070854,0.127836,0.087304,-0.985401,0.274604,1.340736,0.184779,0.000125,0.270885,1.308117,0.194621,0.962128,0.233492,1.324616,0.161994,0.955426,0.285761,1.380383,0.190344,0.953147,0.308279,1.349828,0.192158,0.964423,0.407703,0.437206,-0.232797,0.767095,-0.122872,1.176053,0.094069,0.000462,-0.160229,1.180778,0.093082,0.972184,-0.101601,1.208145,0.094787,0.882842,-0.139948,1.156010,0.094808,0.853383,-0.089709,1.159280,0.093599,0.945026,-0.244762,-0.170473,0.219944,-0.928792,0.071820,1.221265,0.128832,0.000348,0.033656,1.220628,0.126597,0.901915,0.100754,1.214246,0.126041,0.000000,0.085522,1.247804,0.142332,0.941357,0.067347,1.202381,0.120360,0.927037,0.033304,1.220480,0.126506,0.100438,1.214186,0.125780,0.085739,1.247720,0.142307,0.067481,1.202613,0.120474,0.359436,1.419089,0.226599,0.167875,1.263171,0.136525,-0.056499,1.193570,0.107251,-0.160177,1.180864,0.093034,-0.101947,1.207830,0.094811,-0.139449,1.156312,0.094867,-0.089914,1.159207,0.093565,0.270902,1.308237,0.194711,0.233428,1.324496,0.161878,0.285866,1.380398,0.190498,0.308222,1.349812,0.192029,,,,,,,,,,,,,,,,,,,,,
1821,15.175000,-0.071410,0.127293,0.087954,-0.985374,0.274373,1.341135,0.184807,0.000089,0.270629,1.308506,0.194608,0.962128,0.233220,1.325089,0.162044,0.955426,0.285578,1.380762,0.190414,0.953147,0.308065,1.350181,0.192163,0.964423,0.407423,0.437217,-0.233614,0.766989,-0.123453,1.177225,0.094062,0.000385,-0.160806,1.181987,0.093104,0.972184,-0.102147,1.209294,0.094726,0.882842,-0.140550,1.157200,0.094838,0.853383,-0.090308,1.160416,0.093579,0.945026,-0.248459,-0.170410,0.221306,-0.927498,0.071396,1.222111,0.128931,0.000336,0.033231,1.221658,0.126667,0.901915,0.100301,1.214985,0.126108,0.000000,0.085206,1.248495,0.142624,0.941357,0.066846,1.203307,0.120323,0.927037,0.032851,1.221513,0.126574,0.099993,1.214955,0.125859,0.085468,1.248496,0.142642,0.066963,1.203452,0.120398,0.359429,1.419349,0.226697,0.167569,1.263869,0.136626,-0.056977,1.194816,0.107341,-0.160864,1.181993,0.093056,-0.102414,1.208998,0.094754,-0.140059,1.157578,0.094892,-0.090475,1.160329,0.093546,0.270611,1.308609,0.194720,0.233189,1.324978,0.161926,0.285653,1.380793,0.190586,0.308038,1.350158,0.191998,,,,,,,,,,,,,,,,,,,,,
1822,15.183333,-0.069979,0.127941,0.089836,-0.985223,0.274056,1.341645,0.184880,0.000121,0.270167,1.309057,0.194758,0.969234,0.232854,1.325717,0.162123,0.968527,0.285423,1.381239,0.190400,0.965940,0.307780,1.350568,0.192241,0.967622,0.408635,0.437130,-0.234468,0.766133,-0.124007,1.178491,0.094152,0.000478,-0.161347,1.183362,0.093231,0.976395,-0.102610,1.210499,0.094858,0.886946,-0.141160,1.158514,0.094905,0.829280,-0.090911,1.161590,0.093616,0.933913,-0.248210,-0.170159,0.221079,-0.927665,0.070899,1.222984,0.128952,0.000363,0.032735,1.222512,0.126669,0.890578,0.099809,1.215869,0.126149,0.000000,0.084689,1.249382,0.142638,0.932127,0.066362,1.204173,0.120353,0.932216,0.032348,1.222340,0.126562,0.099497,1.215827,0.125894,0.084957,1.249337,0.142635,0.066482,1.204390,0.120462,0.359405,1.419526,0.226727,0.167221,1.264575,0.136760,-0.057596,1.196041,0.107458,-0.161359,1.183395,0.093143,-0.102917,1.210170,0.094905,-0.140595,1.158884,0.095011,-0.091157,1.161517,0.093551,0.270054,1.309104,0.194753,0.232834,1.325596,0.162095,0.285514,1.381207,0.190495,0.307821,1.350673,0.192178,,,,,,,,,,,,,,,,,,,,,
1823,15.191667,-0.069966,0.128500,0.091077,-0.985037,0.273834,1.342056,0.184874,0.000085,0.269852,1.309475,0.194740,0.969234,0.232613,1.326238,0.162073,0.968527,0.285297,1.381619,0.190413,0.965940,0.307574,1.350890,0.192269,0.967622,0.408753,0.437595,-0.234746,0.765719,-0.124641,1.179841,0.094227,0.000425,-0.161981,1.184725,0.093354,0.976395,-0.103232,1.211842,0.094921,0.886946,-0.141800,1.159870,0.094991,0.829280,-0.091551,1.162929,0.093640,0.933913,-0.250036,-0.170690,0.222679,-0.926694,0.070359,1.223823,0.128871,0.000337,0.032191,1.223502,0.126636,0.890578,0.099238,1.216609,0.126005,0.000000,0.084266,1.250120,0.142633,0.932127,0.065740,1.205059,0.120211,0.932216,0.031815,1.223351,0.126540,0.098929,1.216582,0.125757,0.084527,1.250109,0.142645,0.065854,1.205221,0.120295,0.359333,1.419703,0.226759,0.166656,1.265236,0.136508,-0.058108,1.197039,0.107390,-0.162009,1.184778,0.093292,-0.103519,1.211537,0.094954,-0.141290,1.160190,0.095065,-0.091744,1.162860,0.093597,0.269758,1.309485,0.194747,0.232619,1.326163,0.162055,0.285364,1.381593,0.190484,0.307595,1.350982,0.192209,,,,,,,,,,,,,,,,,,,,,
1824,15.200000,-0.070654,0.127863,0.092162,-0.984970,0.273553,1.342416,0.184868,0.000073,0.269522,1.309826,0.194682,0.981240,0.232274,1.326717,0.162091,0.975649,0.285097,1.381948,0.190462,0.968431,0.307318,1.351174,0.192236,0.974657,0.408931,0.436583,-0.236644,0.765618,-0.125253,1.181214,0.094223,0.000445,-0.162573,1.186244,0.093342,0.980687,-0.103718,1.213131,0.094861,0.888618,-0.142490,1.161312,0.095023,0.853395,-0.092230,1.164170,0.093667,0.944034,-0.249057,-0.170523,0.223543,-0.926780,0.069904,1.224726,0.128826,0.000286,0.031734,1.224451,0.126611,0.912809,0.098772,1.217468,0.125960,0.000000,0.083853,1.251035,0.142521,0.945264,0.065256,1.205949,0.120210,0.944791,0.031427,1.224309,0.126524,0.098467,1.217454,0.125719,0.084068,1.250997,0.142518,0.065347,1.206129,0.120300,0.359159,1.420027,0.226696,0.166264,1.265886,0.136550,-0.058767,1.198212,0.107413,-0.162522,1.186293,0.093311,-0.104045,1.212829,0.094878,-0.142002,1.161636,0.095057,-0.092441,1.164099,0.093647,0.269464,1.309828,0.194729,0.232257,1.326638,0.162036,0.285176,1.381974,0.190557,0.307315,1.351225,0.192148,,,,,,,,,,,,,,,,,,,,,
1825,15.208333,-0.071117,0.128092,0.093070,-0.984821,0.273290,1.342846,0.184870,0.000064,0.269199,1.310252,0.194646,0.981240,0.231994,1.327243,0.162057,0.975649,0.284900,1.382352,0.190514,0.968431,0.307067,1.351537,0.192263,0.974657,0.409784,0.436463,-0.236306,0.765334,-0.125887,1.182507,0.094200,0.000432,-0.163204,1.187555,0.093305,0.980687,-0.104338,1.214413,0.094908,0.888618,-0.143134,1.162611,0.094955,0.853395,-0.092871,1.165449,0.093634,0.944034,-0.249125,-0.170298,0.223611,-0.926787,0.069345,1.225659,0.128801,0.000351,0.031176,1.225394,0.126571,0.912809,0.098213,1.218394,0.125948,0.000000,0.083295,1.251965,0.142503,0.945264,0.064696,1.206884,0.120184,0.944791,0.030823,1.225265,0.126487,0.097894,1.218335,0.125685,0.083498,1.251873,0.142473,0.064847,1.207104,0.120297,0.359040,1.420243,0.226748,0.165935,1.266650,0.136643,-0.059322,1.199512,0.107419,-0.163235,1.187568,0.093182,-0.104654,1.214103,0.094975,-0.142591,1.163016,0.095105,-0.093066,1.165341,0.093539,0.269122,1.310285,0.194716,0.232021,1.327151,0.161996,0.284950,1.382427,0.190649,0.307067,1.351523,0.192118,,,,,,,,,,,,,,,,,,,,,
1826,15.216667,-0.071884,0.127761,0.093549,-0.984763,0.273022,1.343262,0.184860,0.000083,0.268913,1.310654,0.194582,0.974369,0.231702,1.327727,0.162044,0.979382,0.284663,1.382750,0.190564,0.965807,0.306810,1.351916,0.192249,0.961025,0.410345,0.437141,-0.239397,0.763685,-0.126476,1.183942,0.094236,0.000533,-0.163770,1.189193,0.093517,0.968668,-0.104751,1.215730,0.094836,0.859853,-0.143827,1.164140,0.095076,0.801356,-0.093557,1.166704,0.093516,0.928870,-0.252064,-0.171555,0.225798,-0.925228,0.068848,1.226547,0.128750,0.000298,0.030673,1.226491,0.126619,0.912188,0.097671,1.219152,0.125776,0.000000,0.082969,1.252698,0.142572,0.948732,0.064080,1.207849,0.120031,0.952866,0.030345,1.226388,0.126548,0.097361,1.219129,0.125529,0.083173,1.252676,0.142576,0.064205,1.207973,0.120098,0.358978,1.420367,0.226774,0.165516,1.267344,0.136515,-0.059880,1.200733,0.107447,-0.163739,1.189215,0.093398,-0.105164,1.215357,0.094903,-0.143205,1.164613,0.095219,-0.093798,1.166582,0.093425,0.268862,1.310631,0.194668,0.231701,1.327684,0.161973,0.284749,1.382718,0.190666,0.306776,1.352013,0.192131,,,,,,,,,,,,,,,,,,,,,
